Link,Title,Intro
https://www.securityweek.com/sonicwall-launches-secure-vpn-app-ios-devices,SonicWALL Launches Secure VPN App for iOS Devices,"SonicWALL this week released an app for users of the company’s SSL VPN and Next-Generation Firewalls that enables secure remote access to network resources from Apple devices, including iPads and iPhones.  [Read More]"
https://www.securityweek.com/ios-app-patching-solutions-introduce-security-risks-fireeye,iOS App Patching Solutions Introduce Security Risks: FireEye,"Software that allows iOS app developers to quickly push patches and updates to their customers has a lot of benefits, but it also makes Apple’s app ecosystem less secure  [Read More]"
https://www.securityweek.com/source-code-ios-security-component-iboot-posted-github,Source Code of iOS Security Component iBoot Posted on GitHub,"What appears to be the source code of a key component of Apple’s iOS platform, responsible for trusted boot operation, was posted on GitHub yesterday.  [Read More]"
https://www.securityweek.com/flawed-bios-implementations-lead-intel-boot-guard-bypass,Flawed BIOS Implementations Lead to Intel Boot Guard Bypass,"Poor firmware implementation can lead to the bypass of advanced technologies created to protect Unified Extensible Firmware Interface (UEFI) BIOS, such as Intel Boot Guard, from illegal modifications.  [Read More]"
https://www.securityweek.com/ios-11-patches-8-security-vulnerabilities,iOS 11 Patches 8 Security Vulnerabilities,"Apple this week announced the availability of 8 security patches for its iPhone 5s and later, iPad Air and later, and iPod touch 6th generation users, released as part of the iOS 11 platform upgrade.  [Read More]"
https://www.securityweek.com/ios-scareware-campaign-abuses-safari-vulnerability,iOS Scareware Campaign Abuses Safari Vulnerability,"A vulnerability Apple addressed with the release of iOS 10.3 has been abused by scammers to execute a scareware campaign, Lookout researchers warn.  [Read More]"
https://www.securityweek.com/apple-patches-12-vulnerabilities-ios-tvos-and-watchos,"Apple Patches 12 Vulnerabilities in iOS, tvOS, and watchOS","Apple on Monday released security updates for iOS, tvOS, and watchOS platforms to resolve a total of 12 vulnerabilities across several product lines.  [Read More]"
https://www.securityweek.com/hackers-can-abuse-ios-webview-make-phone-calls,Hackers Can Abuse iOS WebView to Make Phone Calls,"The iOS apps of Twitter, LinkedIn and possibly other major vendors can be abused by hackers to make phone calls to arbitrary numbers  [Read More]"
https://www.securityweek.com/apple-patches-multiple-flaws-ios-macos-sierra-safari,"Apple Patches Multiple Flaws in iOS, macOS Sierra, Safari","Apple this week released a new set of security patches to resolve multiple vulnerabilities in iOS, macOS Sierra, Safari, tvOS, and watchOS.  [Read More]"
https://www.securityweek.com/zerodium-boosts-bounty-ios-exploit-15-million,Zerodium Boosts Bounty for iOS Exploit to $1.5 Million,"Zerodium offers $1.5 million for fully functional and reliable iOS 10 remote exploits, and $200,000 for Android exploits of the same character.  [Read More]"
https://www.securityweek.com/security-firm-dangles-500000-ios-0-days,"Security Firm Dangles $500,000 for iOS 0-Days","Researchers looking to cash in on working exploits for 0-day and N-day vulnerabilities can now turn to a new bounty program from Exodus Intelligence, which is offering up to $500,000 for certain exploits.  [Read More]"
https://www.securityweek.com/apple-patches-tens-vulnerabilities-ios-os-x,"Apple Patches Tens of Vulnerabilities in iOS, OS X","Apple releases security updates for OS X, iOS, watchOS, tvOS, Safari, iTunes for Windows and iCloud for Windows  [Read More]"
https://www.securityweek.com/apple-patches-flaws-ios-os-x-other-products,"Apple Patches Flaws in iOS, OS X, Other Products","Apple releases security updates for OS X, iOS, Safari, iTunes, watchOS and tvOS  [Read More]"
https://www.securityweek.com/apple-patches-multiple-vulnerabilities-ios-os-x,"Apple Patches Multiple Vulnerabilities in iOS, OS X","Apple has released a series of updates for the iOS and OS X platforms, aimed at resolving a series of security vulnerabilities in both products.  [Read More]"
https://www.securityweek.com/fortinet-denies-existence-malicious-backdoor-fortios,Fortinet Says Backdoor in FortiOS Not Malicious,"The so-called backdoor in the FortiGate operating system FortiOS is just a vulnerability patched a long time ago, Fortinet says  [Read More]"
https://www.securityweek.com/mac-os-x-ios-registered-most-disclosed-vulnerabilities-2015,"Mac OS X, iOS Registered Most Disclosed Vulnerabilities in 2015","Apple’s desktop and mobile operating systems are at the top of the list when it comes to the number of distinct vulnerabilities that have been publicly disclosed in 2015, data from vulnerability aggregator CVE Details shows.  [Read More]"
https://www.securityweek.com/apple-issues-security-updates-os-x-ios-safari,"Apple Issues Security Updates for OS X, iOS, Safari","Apple releases security updates for OS X, iOS, Safari, Xcode, watchOS and tvOS  [Read More]"
https://www.securityweek.com/ios-91-jailbreak-earns-hackers-1-million-bounty,iOS 9.1 Jailbreak Earns Hackers $1 Million Bounty,A group of hackers has claimed the $1 million reward offered by Zerodium for an iOS 9 zero-day exploit/jailbreak.  [Read More]
https://www.securityweek.com/apple-patches-flaws-os-x-ios-other-products,"Apple Patches Flaws in OS X, iOS, Other Products","Apple has released updates that address tens of vulnerabilities in OS X, iOS, Safari, OS X Server, iTunes, Xcode and watchOS.  [Read More]"
https://www.securityweek.com/cisco-patches-authentication-bypass-flaw-ios-software,Cisco Patches Authentication Bypass Flaw in IOS Software,Cisco has released patches for IOS and IOS XE software to address a serious authentication bypass and several DoS vulnerabilities.  [Read More]
https://www.securityweek.com/exploit-acquisition-firm-offers-3-million-ios-9-zero-days,Exploit Acquisition Firm Offers $3 Million for iOS 9 Zero-Days,Exploit acquisition company Zerodium is offering a total of $3 million for zero-day vulnerabilities in iOS 9.  [Read More]
https://www.securityweek.com/apple-patches-vulnerabilities-ios-os-x-itunes-xcode,"Apple Patches Vulnerabilities in iOS, OS X, iTunes, Xcode","Apple on Wednesday released a series of software updates meant to add new capabilities to its products and to address vulnerabilities in many of them, including iOS, Mac OS X, iTunes and Xcode.  [Read More]"
https://www.securityweek.com/ios-9-resolves-hijacking-airdrop-vulnerability,iOS 9 Resolves Hijacking via AirDrop Vulnerability,"Apple devices running on iOS 7 or later have vulnerability that can be exploited over Apple’s over-the-air file sharing technology, AirDrop.  [Read More]"
https://www.securityweek.com/attackers-can-exploit-ios-flaw-target-companies-using-mdm,iOS Sandbox Flaw Exposes Companies Using MDM Solutions,Serious vulnerability in the third-party app sandbox of iOS exposes organizations using MDM to cyberattacks. Apple patched the flaw with the release of iOS 8.4.1.  [Read More]
https://www.securityweek.com/flaws-os-x-ios-allow-malicious-apps-steal-passwords-other-data,"Flaws in OS X, iOS Allow Malicious Apps to Steal Passwords, Other Data","Researchers have demonstrated that cross-app resource access (XARA) attacks are possible on Apple’s operating systems. Passwords, other sensitive data exposed.  [Read More]"
https://www.securityweek.com/serious-flaw-ios-mail-app-exposes-users-phishing-attacks,Serious Flaw in iOS Mail App Exposes Users to Phishing Attacks,"iOS email app vulnerability can be exploited for phishing attacks, says researcher. Apple hasn't patched the flaw, despite being aware of it since January.  [Read More]"
https://www.securityweek.com/apple-patches-vulnerabilities-os-x-ios-safari,"Apple Patches Vulnerabilities in OS X, iOS, Safari","Apple patches tens of vulnerabilities in OS X, iOS, Safari, Apple TV, and Xcode. One of the flaws was used by a researcher at Pwn2Own 2015 to hack Safari.  [Read More]"
https://www.securityweek.com/pinterest-yammer-ios-apps-vulnerable-mitm-attacks,"Pinterest, Yammer iOS Apps Vulnerable to MitM Attacks",Pinterest and Yammer social networking apps for iOS vulnerable to man-in-the-middle attacks. New versions released to patch the vulnerability.  [Read More]
https://www.securityweek.com/cisco-fixes-dos-vulnerabilities-ios-software,Cisco Fixes DoS Vulnerabilities in IOS Software,Cisco has released security updates to address a total of 16 vulnerabilities affecting Cisco IOS software.  [Read More]
https://www.securityweek.com/apple-fixes-freak-vulnerability-ios-os-x-updates,"Apple Fixes FREAK Vulnerability With iOS, OS X Updates","Apple security updates address several vulnerabilities, including the recently disclosed SSL/TLS weakness dubbed FREAK.  [Read More]"
https://www.securityweek.com/researchers-reveal-more-details-ios-masque-attacks,Researchers Reveal More Details of iOS Masque Attacks,Researchers at FireEye revealed more details about how attackers could pull off the Masque Attack.  [Read More]
https://www.securityweek.com/apple-fixes-tens-vulnerabilities-os-x-ios-safari-apple-tv,"Apple Fixes Tens of Vulnerabilities in OS X, iOS, Safari, Apple TV","Security updates were released by Apple on Tuesday for OS X, iOS, Safari and Apple TV. A large number of vulnerabilities identified by the company’s internal security team and external researchers have been fixed.  [Read More]"
https://www.securityweek.com/apple-fixes-security-flaws-release-ios-81,Apple Fixes Security Flaws With Release of iOS 8.1,"Apple has released a new version of its mobile operating system and, in addition to some interesting new features, the latest version includes fixes for several security issues.  [Read More]"
https://www.securityweek.com/apple-fixes-backdoors-release-ios-8,"Apple Fixes ""Backdoors"" With Release of iOS 8","iOS 8, the eighth major release of iOS of Apple's Mobile OS, comes with fixes for more than 50 security vulnerabilities.  [Read More]"
https://www.securityweek.com/apple-ios-safe-finspy-surveillance-software-unless-jailbroken-document,Apple iOS Safe From FinSpy Surveillance Software Unless Jailbroken: Document,"FinSpy Mobile surveillance software does not work on iOS unless the phone has been jailbroken, according to a leaked document apparently belonging to Gamma Group International.  [Read More]"
https://www.securityweek.com/google-gmail-app-ios-doesnt-perform-certificate-pinning-researchers,Google Gmail App for iOS Doesn't Perform Certificate Pinning: Researchers,Researchers at Lacoon Mobile Security discuss an issue impacting the Gmail application for iOS they believe could help an attacker launching man-in-the-middle attacks.  [Read More]
https://www.securityweek.com/apple-fixes-vulnerabilities-safari-ios-os-x-maverick-apple-tv,"Apple Fixes Vulnerabilities in Safari, iOS, OS X, Apple TV","Updates containing fixes for security vulnerabilities were made available by Apple on Monday for iOS, Safari, OS X Mavericks and Apple TV.  [Read More]"
https://www.securityweek.com/apple-issues-slew-security-updates-os-x-ios,"Apple Issues Slew of Security Updates for OS X, iOS","Apple issued security updates for Mavericks, iOS and its AirPort Base Station.  [Read More]"
https://www.securityweek.com/cisco-warns-passwords-hashing-issues-ios-ios-xe-devices,"Cisco Warns of Passwords Hashing Issues on IOS, IOS XE Devices","The password hashing algorithm used in some versions of the Cisco IOS system running on its routers and switches is vulnerable to brute-force attacks, Cisco warned in an advisory.  [Read More]"
https://www.securityweek.com/researcher-calls-out-microsoft-over-outlook-ios-security,Researcher Calls Out Microsoft Over Outlook For iOS Security,"The recently launched Outlook for iOS is a “security nightmare” for companies, a researcher warned on Thursday.  [Read More]"
https://www.securityweek.com/windows-trojan-targets-android-ios-devices-usb-connection,"Windows Trojan Targets Android, iOS Devices via USB Connection",A Windows Trojan named DualToy uses USB connections to load risky and malicious apps onto Android and iOS devices  [Read More]
https://www.securityweek.com/ios-malware-abuses-private-apis-malicious-functionality,iOS Malware Abuses Private APIs for Malicious Functionality,iOS malware dubbed YiSpecter abuses private APIs and enterprise certificates to infect jailbroken and non-jailbroken devices.  [Read More]
https://www.securityweek.com/large-number-ios-apps-infected-xcodeghost,Large Number of iOS Apps Infected by XcodeGhost,Researchers reported identifying thousands of iOS apps infected by XcodeGhost. Experts say affected applications exhibit adware behavior.  [Read More]
https://www.securityweek.com/xcodeghost-compiler-malware-targets-ios-os-x-systems,"XcodeGhost Compiler Malware Targets iOS, OS X Systems",Hundreds of iOS apps infected with XcodeGhost malware spotted in the wild. Attackers using malicious Xcode installers to deliver malware.  [Read More]
https://www.securityweek.com/ios-malware-found-hacking-team-leak-exploits-masque-flaws,"iOS Malware Found in Hacking Team Leak Exploits ""Masque"" Flaws",Malicious iOS apps found in Hacking Team leak leverage “Masque Attacks” to steal sensitive data even from non-jailbroken devices.  [Read More]
https://www.securityweek.com/xsser-malware-targeting-ios-android-devices,"Xsser Malware Targeting iOS, Android Devices",Akamai Technologies issued a report about attackers using the Xsser Trojan to target Android and iOS devices.  [Read More]
https://www.securityweek.com/new-pos-malware-hits-e-kiosks-and-ticket-vending-machines,New PoS Malware Hits E-kiosks and Ticket Vending Machines,Researchers at IntelCrawler say a new piece of point-of-sale malware is hitting mass transit systems and mixes backdoor functionality with RAM scrapping and keylogging features.  [Read More]
https://www.securityweek.com/ios-security-issue-allows-attackers-swap-good-apps-bad-ones-fireeye,iOS Security Issue Allows Attackers to Swap Good Apps for Bad Ones: FireEye,Researchers at FireEye say the attack could be used to replace legitimate applications on iOS devices with malicious ones.  [Read More]
https://www.securityweek.com/appbuyer-ios-malware-targets-jailbroken-iphones,AppBuyer iOS Malware Targets Jailbroken iPhones,The malware steals Apple ID and password information and makes purchases from Apple's official App Store.  [Read More]
https://www.securityweek.com/dell-adds-bios-verification-technology-business-pcs,Dell Adds BIOS Verification Technology to Business PCs,"Dell announced the availability of a new enterprise endpoint security solution that now features post-boot BIOS verification, along with integrated threat protection technology powered by Cylance.  [Read More]"
