,Link,Title,Intro,Topic
306,https://www.securityweek.com/majority-top-android-apps-easily-reverse-engineered-report,Majority of Top Android Apps Easily Reverse Engineered: Report,Most of the top 200 and top 100 applications available for Android users via the Google Play store can be decompiled and reverse engineered.  [Read More],mobile-security
307,https://www.securityweek.com/android-tablets-pre-installed-trojan-sold-amazon,Android Tablets with Pre-Installed Trojan Sold on Amazon,A Trojan that allows attackers to remotely control infected devices has been pre-installed on Android tablets sold on Amazon and other websites.  [Read More],mobile-security
308,https://www.securityweek.com/blackberry-push-monthly-security-updates-android-based-priv-smartphone,BlackBerry to Push Monthly Security Updates for Android-based PRIV Smartphones,BlackBerry has committed to releasing monthly security patches for its Android-based PRIV smartphones to resolve vulnerabilities discovered in the popular mobile operating system.  [Read More],mobile-security
309,https://www.securityweek.com/device-rooting-adware-hidden-20000-android-apps,"Device-Rooting Adware Hidden in 20,000 Android Apps","Trojanized adware designed to root Android devices has been found hidden in over 20,000 popular applications, Lookout reports.  [Read More]",mobile-security
310,https://www.securityweek.com/google-researchers-find-serious-flaws-galaxy-s6-edge,Google Researchers Find Serious Flaws in Galaxy S6 Edge,Google researchers find 11 high-impact flaws in Samsung Galaxy S6 Edge. Samsung patched most of the issues.  [Read More],mobile-security
311,https://www.securityweek.com/malware-served-anti-adblocking-service-pagefair,Malware Served via Anti-Adblocking Service PageFair,Hackers breached the systems of anti-adblocking service PageFair and used the access to deliver malware  [Read More],mobile-security
312,https://www.securityweek.com/blackberry-completes-acquisition-good-technology,BlackBerry Completes Acquisition of Good Technology,BlackBerry has completed the $425 million cash acquisition of secure mobility solutions provider Good Technology.  [Read More],mobile-security
313,https://www.securityweek.com/police-stage-european-raids-against-spyware,Police Stage European Raids Against Spyware,Authorities in five European countries said Thursday they had staged a coordinated swoop on suspected users of spy malware that gives remote access to other people's smartphones.  [Read More],mobile-security
314,https://www.securityweek.com/google-pushes-mandatory-full-disk-encryption-android-60,Google Pushes Mandatory Full-Disk Encryption in Android 6.0,Google has stepped up the security of its Android operating system with the release of Android 6.0 Marshmallow by requiring manufacturers to enable full-disk encryption out-of-the-box for new devices.  [Read More],mobile-security
315,https://www.securityweek.com/apple-quashes-apps-collect-personal-data,Apple Quashes Apps That Collect Personal Data,Apple is removing applications that collect personal data in violation of the company's privacy policies from its AppStore.  [Read More],mobile-security
316,https://www.securityweek.com/apple-pulls-data-snooping-apps-app-store,Apple Pulls Data Snooping Apps From App Store,Apple on Friday rid its App Store of some applications that it said could snoop on people's data and posed a security threat.  [Read More],mobile-security
317,https://www.securityweek.com/google-patches-stagefright-20-flaws-nexus-devices,Google Patches Stagefright 2.0 Flaws on Nexus Devices,"Google on Monday released a security update for Nexus devices, aimed at resolving critical ""Stagefright 2.0."" vulnerabilities the media playback engine in Android.  [Read More]",mobile-security
318,https://www.securityweek.com/silent-circle-ships-blackphone-2,Silent Circle Ships Blackphone 2,"Silent Circle announced on Monday that it has started shipping its Blackphone 2 , the first component of its Enterprise Privacy Platform (EPP) announced earlier this year.  [Read More]",mobile-security
319,https://www.securityweek.com/blackberry-unveils-android-phone-new-reboot-effort,BlackBerry Unveils Android Phone in New Reboot Effort,"BlackBerry announced plans Friday to sell an Android-powered smartphone, in the latest reboot effort from the faded star of the sector.  [Read More]",mobile-security
320,https://www.securityweek.com/android-malware-possibly-infects-1-million-devices-google-play,Android Malware Possibly Infects 1 Million Devices via Google Play,"A malicious application disguised as a game called BrainTest could potentially have been installed on up to one million devices, according to Check Point.  [Read More]",mobile-security
321,https://www.securityweek.com/g-data-launches-security-messaging-app-android,G DATA Launches Security Messaging App for Android,G DATA's SECURE CHAT for Android is a multiple-encrypted SMS and chat communication application for users looking to keep their text-based communications private.  [Read More],mobile-security
322,https://www.securityweek.com/popular-mobile-travel-apps-have-critical-security-issues-report,Popular Mobile Travel Apps Have Critical Security Issues: Report,"According to Bluebox, even the top 10 most popular mobile travel apps lack proper security, and all of the analyzed programs include critical flaws.  [Read More]",mobile-security
323,https://www.securityweek.com/apple-updates-sideloading-process-ios-9-boost-app-security,"Apple Updates ""Sideloading"" Process in iOS 9 to Boost App Security","Apple’s newly announced iOS 9 comes with updated security features such as a revamped app sideloading process and improved two-factor authentication, both meant to keep users and their devices better protected from malware and compromise.  [Read More]",mobile-security
324,https://www.securityweek.com/new-android-ransomware-changes-devices-pin-lock,New Android Ransomware Changes Device's PIN Lock,"A new Android screening-locking malware targeting mainly users in the United States has been discovered by ESET researchers, who say this is the first ransomware to change a smartphone’s PIN security code.  [Read More]",mobile-security
325,https://www.securityweek.com/google-launches-mobile-application-management-ios,Google Launches Mobile Application Management for iOS,"Google launched Mobile Application Management (MAM) for iOS devices, a solution to help Google Apps administrators recommend and manage applications that employees should install and use on their managed iOS devices in the workplace.  [Read More]",mobile-security
326,https://www.securityweek.com/blackberry-acquire-good-technology-425-million-cash,BlackBerry to Acquire Good Technology for $425 Million in Cash,Smartphone maker BlackBerry has entered into a definitive agreement to acquire secure mobility solutions provider Good Technology for $425 million in cash.  [Read More],mobile-security
327,https://www.securityweek.com/mobile-gambling-apps-expose-enterprise-data-report,Mobile Gambling Apps Expose Enterprise Data: Report,"According to Veracode, on average, multiple gambling apps are installed in an enterprise environment, and many of these programs are plagued by critical vulnerabilities that can result in privacy breaches and enterprise data theft.  [Read More]",mobile-security
328,https://www.securityweek.com/google-issue-over-air-updates-nexus-devices,Google to Issue Over The Air Updates to Nexus Devices,"Google has begun issuing over the air (OTA) security-focused updates to its Android-based Nexus devices, which the search giant says will happen on a monthly basis.  [Read More]",mobile-security
329,https://www.securityweek.com/samsung-deliver-monthly-over-air-security-updates-android,Samsung to Deliver Monthly Over the Air Security Updates for Android,Samsung said on Wednesday that it will soon implement a new Android security update process that fast tracks the security patches over the air when security vulnerabilities are uncovered.  [Read More],mobile-security
330,https://www.securityweek.com/google-play-checks-bypassed-hacking-team-android-backdoor,Google Play Checks Bypassed by Hacking Team Android Backdoor,Hacking Team leak reveals Android backdoor capable of bypassing Google Play verification process.  [Read More],mobile-security
331,https://www.securityweek.com/avast-buys-enterprise-mobility-startup-remotium,Avast Buys Enterprise Mobility Startup Remotium,"Avast has acquired Remotium, a provider of enterprise mobility solutions, for an undisclosed sum.  [Read More]",mobile-security
332,https://www.securityweek.com/malicious-version-batterybot-pro-app-found-google-play,Malicious Version of BatteryBot Pro App Found on Google Play,"Fake version of popular BatteryBot Pro app displays ads, downloads other malware, and sends SMSs to premium rate numbers, Zscaler warns.  [Read More]",mobile-security
333,https://www.securityweek.com/malware-abuses-android-accessibility-feature-steal-data,Malware Abuses Android Accessibility Feature to Steal Data,Mobile malware steals messages from a sandboxed communications app by abusing an Android accessibility feature.  [Read More],mobile-security
334,https://www.securityweek.com/new-privacy-app-takes-page-nsa-technology,New Privacy App Takes a Page from NSA Technology,"Scrambl3 was launched as a stand-alone app for Android devices by startup USMobile, which describes it as a way to create ""trusted connections on untrusted networks.""  [Read More]",mobile-security
335,https://www.securityweek.com/japans-largest-mobile-provider-ditch-passwords,Japan's Largest Mobile Provider to Ditch Passwords,"Japan's largest mobile service provider, NTT DoCoMo, said it would replace passwords with biometric credentials on a number of its online services, in a step to move users closer to a password-free world.  [Read More]",mobile-security
336,https://www.securityweek.com/nsa-planned-hack-google-app-store,NSA Planned Hack of Google App Store,"The US National Security Agency developed plans to hack into data links to app stores operated by Google and Samsung to plant spyware on smartphones, a media report said.  [Read More]",mobile-security
337,https://www.securityweek.com/flawed-android-factory-reset-allows-recovery-sensitive-data-researchers,Flawed Android Factory Reset Allows Recovery of Sensitive Data: Researchers,"Researchers determined that the factory reset feature in Android is not very efficient, allowing potential attackers to easily recover sensitive information.  [Read More]",mobile-security
338,https://www.securityweek.com/mobile-malware-not-big-problem-us-damballa,Mobile Malware Not a Big Problem in US: Damballa,Damballa has determined that only a small percentage of mobile devices in the United States are infected with malware.  [Read More],mobile-security
339,https://www.securityweek.com/blackberry-acquire-document-control-firm-watchdox,BlackBerry to Acquire Document Control firm WatchDox,"BlackBerry has agreed to acquire WatchDox, a Palo Alto, Calif.-based provider of enterprise solutions to access, share and protect sensitive documents, for an undisclosed sum.  [Read More]",mobile-security
340,https://www.securityweek.com/popular-airdroid-app-vulnerable-authentication-flaw-researchers,Popular AirDroid App Vulnerable to Authentication Flaw: Researchers,Researchers from security consultancy Bishop Fox have discovered a flaw in the popular Android app AirDroid that allows a remote attacker to secretly take control of a victim’s smartphone.  [Read More],mobile-security
341,https://www.securityweek.com/google-says-android-malware-cut-half,Google Says Android Malware Cut in Half,Google said Thursday that malware infections on Android devices have been cut in half in the past year following security upgrades for the mobile platform.  [Read More],mobile-security
342,https://www.securityweek.com/android-installer-hijacking-vulnerability-puts-users-third-party-app-stores-risk,Android Installer Hijacking Vulnerability Puts Users of Third-party App Stores at Risk,Palo Alto Networks shared details of a security vulnerability in Android that could allow an attacker to hijack the installation of a what appears to be a safe Android application and modify or replace it with malware.  [Read More],mobile-security
343,https://www.securityweek.com/companies-find-it-difficult-secure-their-mobile-apps-survey,Companies Find It Difficult to Secure Their Mobile Apps: Survey,A new Ponemon Institute study sponsored by IBM shows that many organizations neglect security when building mobile applications for their customers.  [Read More],mobile-security
344,https://www.securityweek.com/tech-firms-will-win-encryption-battle-google-chief,Tech Firms 'Will Win' Encryption Battle: Google Chief,"Technology firms will ultimately prevail in their efforts to use strong encryption on devices that cannot be accessed by the government, Google executive chairman Eric Schmidt said.  [Read More]",mobile-security
345,https://www.securityweek.com/blackberry-unveils-secure-tablet-governments-enterprises,"BlackBerry Unveils Secure Tablet for Governments, Enterprises","BlackBerry to launch SecuTABLET, a high-security tablet that combines technology from Samsung, IBM and Secusmart to protect the sensitive data of governments and enterprises.  [Read More]",mobile-security
346,https://www.securityweek.com/dropbox-android-sdk-flaw-exposes-mobile-users-attack-ibm,Dropbox Android SDK Flaw Exposes Mobile Users to Attack: IBM,IBM researchers discovered a flaw in Dropbox's Android SDK which can leave mobile users vulnerable to attack.  [Read More],mobile-security
347,https://www.securityweek.com/enterprises-riddled-unsafe-mobile-apps-study,Enterprises Riddled With 'Unsafe' Mobile Apps: Study,"The average large global enterprise has about 2,400 unsafe apps installed on the mobile devices in its environment, according to a new Veracode study.  [Read More]",mobile-security
348,https://www.securityweek.com/cia-worked-break-apple-encryption-report,CIA Worked to Break Apple Encryption: Report,"The CIA has been working for years to break encryption on Apple devices, to spy on communications of iPhone and iPad users, according to a report.  [Read More]",mobile-security
349,https://www.securityweek.com/fireeye-integrates-samsung-knox-enabled-devices,FireEye Integrates With Samsung KNOX-enabled Devices,FireEye this week announced a new product integration with Samsung to enhance the security of mobile devices running Samsung’s KNOX.  [Read More],mobile-security
350,https://www.securityweek.com/silent-circle-unveils-enterprise-platform-new-devices,"Silent Circle Unveils Enterprise Platform, New Devices","Silent Circle today unveiled two new devices as part of its Blackphone product line, along with a with new enterprise platform that combines devices, software and services into a privacy and security focused mobile architecture.  [Read More]",mobile-security
351,https://www.securityweek.com/silent-circle-acquires-100-percent-stake-blackphone-venture,Silent Circle Acquires 100 Percent Stake in Blackphone Venture,"Silent Circle has agreed to buy out the joint venture between Silent Circle and Geeksphone, giving Silent Circle a 100 percent ownership stake in SGP Technologies and full ownership of the privacy and security focused “Blackphone”.  [Read More]",mobile-security
352,https://www.securityweek.com/mobile-security-firm-zimperium-raises-12-million,Mobile Security Firm Zimperium Raises $12 Million,"Zimperium, a provider of mobile security solutions, announced that it has closed a Series B round of funding totaling $12 million.  [Read More]",mobile-security
353,https://www.securityweek.com/nsa-chief-seeks-compromise-encrypted-phone-snooping,NSA Chief Seeks Compromise on Encrypted Phone Snooping,"NSA chief Admiral Michael Rogers said intelligence services need access to encrypted devices to thwart terrorism, and hopes to find common ground with the tech sector on the issue.  [Read More]",mobile-security
354,https://www.securityweek.com/stolen-sim-card-keys-could-be-powerful-spy-tool,Stolen SIM Card Keys Could be Powerful Spy Tool,Encryption keys for SIM cards obtained by NSA and its British counterpart GCHQ could be used to secretly monitor a large portion of global communications over mobile devices without using a warrant or wiretap.  [Read More],mobile-security
355,https://www.securityweek.com/us-british-spies-hacked-mobile-sim-card-keys-report,"US, British Spies Hacked Mobile SIM Card Keys: Report",The NSA and its British counterpart GCHQ obtained encryption keys of the global SIM manufacturer Gemalto.  [Read More],mobile-security
356,https://www.securityweek.com/popular-android-dating-apps-put-corporate-data-risk-ibm,Popular Android Dating Apps Put Corporate Data at Risk: IBM,IBM’s Application Security Research team has conducted a study of 41 popular dating applications for Android and determined that more than 60 percent of them are potentially vulnerable to cyberattacks.  [Read More],mobile-security
357,https://www.securityweek.com/david-kleidermacher-appointed-chief-security-officer-blackberry,David Kleidermacher Appointed Chief Security Officer at BlackBerry,"BlackBerry has appointed David Kleidermacher as its new chief security officer, the smartphone maker announced on Tuesday.  [Read More]",mobile-security
358,https://www.securityweek.com/mobile-security-startup-wandera-raises-15-million,Mobile Security Startup Wandera Raises $15 Million,"Mobile security startup Wandera has raised $15 million in additional funding led by 83North, with participation from existing investor Bessemer Venture Partners.  [Read More]",mobile-security
359,https://www.securityweek.com/researchers-use-siri-steal-data-iphones,Researchers Use Siri to Steal Data From iPhones,"Siri, Apple’s personal assistant and knowledge navigator application, can be leveraged to steal sensitive information from iOS smartphones in a stealthy manner, according to a recently published research paper.  [Read More]",mobile-security
360,https://www.securityweek.com/android-malware-increasingly-packaged-html5-apps-trend-micro,Android Malware Increasingly Packaged With HTML5 Apps: Trend Micro,"Cybercriminals are repackaging legitimate HTML5 applications into Android malware and potentially unwanted applications (PUAs), according to Trend Micro  [Read More]",mobile-security
361,https://www.securityweek.com/blackberry-completes-acquisition-german-anti-eavesdropping-firm,BlackBerry Completes Acquisition of German Anti-Eavesdropping Firm,"BlackBerry has completed its acquisition of Secusmart GmbH, a provider of high-security voice and data encryption and anti-eavesdropping solutions.  [Read More]",mobile-security
362,https://www.securityweek.com/flaw-airwatch-vmware-leaks-info-multi-tenant-environments,Flaw in AirWatch by VMware Leaks Info in Multi-Tenant Environments,VMware has released an update to its AirWatch enterprise mobile management and security platform to address information disclosure vulnerabilities.  [Read More],mobile-security
363,https://www.securityweek.com/developers-android-rat-droidjack-traced-india,Developers of Android RAT DroidJack Traced to India,"The creators of the Android remote administration tool (RAT) called DroidJack started off as legitimate application developers, but when they realized that their products were not as successful as they had hoped, they turned to developing a crimeware tool.  [Read More]",mobile-security
364,https://www.securityweek.com/hackers-turning-smartphones-slave-armies,Hackers Turning Smartphones Into Slave Armies,"Mobile security firm Lookout warned that Android-powered smartphones or tablets are being targeted with mobile malware called ""NotCompatible"" that puts them at the mercy of hacker overlords.  [Read More]",mobile-security
365,https://www.securityweek.com/apple-fixes-jailbreak-vulnerabilities-release-ios-811,Apple Fixes Jailbreak Vulnerabilities With Release of iOS 8.1.1,"Apple's first update for the iOS 8.1 mobile operating system includes bug fixes, increased stability and performance improvements for older devices, and also addresses several security issues.  [Read More]",mobile-security
366,https://www.securityweek.com/advanced-variant-notcompatible-android-malware-threat-enterprises,"Advanced Variant of ""NotCompatible"" Android Malware a Threat to Enterprises",A new variant of the NotCompatible malware targeting Android devices is a threat to corporate networks because it's difficult to detect and block by network-based security systems.  [Read More],mobile-security
367,https://www.securityweek.com/majority-top-100-paid-ios-android-apps-have-hacked-versions-report,"Majority of Top 100 Paid iOS, Android Apps Have Hacked Versions: Report","According to a report from Arxan Technologies, hacked versions of 97% of the top 100 paid Android apps and 87% of the top 100 paid Apple iOS apps appear in unofficial app stores and app distribution sites.  [Read More]",mobile-security
368,https://www.securityweek.com/alleged-creators-wirelurker-malware-arrested-china,Alleged Creators of WireLurker Malware Arrested in China,"Three individuals suspected of being involved in the creation and distribution of a recently uncovered piece of malware referred to as ""WireLurker"" have been arrested and charged, the Beijing Municipal Bureau of Public Security said on Friday.  [Read More]",mobile-security
369,https://www.securityweek.com/blackberry-unveils-new-enterprise-security-mobility-solutions,"BlackBerry Unveils New Enterprise Security, Mobility Solutions","BlackBerry announced several new offerings targeted to its enterprise customers, including two identity and access solutions, along with a new enterprise mobility management (EMM) solution.  [Read More]",mobile-security
370,https://www.securityweek.com/snapchat-warns-users-third-party-apps,Snapchat Warns Users of Third-Party Apps,Snapchat has started actively warning users when the use of a third party app is detected.  [Read More],mobile-security
371,https://www.securityweek.com/mobile-pwn2own-2014-iphone-5s-galaxy-s5-nexus-5-fire-phone-hacked,"Mobile Pwn2Own 2014: iPhone 5s, Galaxy S5, Nexus 5, Fire Phone Hacked",Researchers hacked several of the latest popular smartphones during the Mobile Pwn2Own competition that took place alongside the PacSec Applied Security Conference in Tokyo on November 12-13.  [Read More],mobile-security
372,https://www.securityweek.com/windows-version-wirelurker-malware-discovered,Windows Version of WireLurker Malware Discovered,Researchers have identified an older variant of the recently uncovered WireLurker OS X/iOS malware which appears to have been designed to target computers running Microsoft Windows.  [Read More],mobile-security
373,https://www.securityweek.com/metasploit-module-released-new-uxss-vulnerability-android-browser,Metasploit Module Released for New UXSS Vulnerability in Android Browser,A universal cross-site scripting (UXSS) vulnerability has been identified in the Android browser that’s installed by default on many Android smartphones.  [Read More],mobile-security
374,https://www.securityweek.com/samsung-clarifies-impact-find-my-mobile-vulnerability,"Samsung Clarifies Impact of ""Find My Mobile"" Vulnerability",Samsung has published a statement explaining the conditions that need to be met in order to exploit a vulnerability that can be used to lock and unlock mobile devices.  [Read More],mobile-security
375,https://www.securityweek.com/north-korea-denies-role-smartphone-hacking-south,North Korea Denies Role in Smartphone Hacking in South,North Korea's state media on Monday blasted South Korea's spy agency for alleging that Pyongyang hacked tens of thousands of smartphones in the South using malware disguised in mobile gaming apps.  [Read More],mobile-security
376,https://www.securityweek.com/ios-app-vulnerability-exposed-groupme-accounts,iOS App Vulnerability Exposed GroupMe Accounts,"Until recently, cybercriminals could have hijacked the account of any GroupMe user simply by knowing the phone number connected to the targeted account, a researcher reported.  [Read More]",mobile-security
377,https://www.securityweek.com/verizon-enterprise-fireeye-form-global-partnership,"Verizon Enterprise, FireEye Form Global Partnership",FireEye and Verizon Enterprise have teamed up to bring together Verizon managed services and FireEye threat protection offerings.  [Read More],mobile-security
378,https://www.securityweek.com/google-details-new-security-features-android-50-lollipop,Google Details New Security Features in Android 5.0 Lollipop,"Android 5.0, the latest version of Google's Android operating system comes with some interesting new functionality features and is designed to be much more secure than its predecessors.  [Read More]",mobile-security
379,https://www.securityweek.com/south-korea-spy-agency-says-north-hacking-smartphones,South Korea Spy Agency Says North Hacking Smartphones,"North Korea attempted to hack tens of thousands of South Korean smartphones this year, using malware disguised in mobile gaming apps, the South's spy agency said in a report.  [Read More]",mobile-security
380,https://www.securityweek.com/apple-ceo-meets-chinese-official-amid-icloud-hacking-row,Apple CEO Meets Chinese Official Amid iCloud Hacking Row,"Apple CEO Tim Cook met a senior Chinese official Wednesday, days after hackers targeted the company's iCloud service in an attack which an anti-censorship group claims originated in China.  [Read More]",mobile-security
381,https://www.securityweek.com/researchers-hide-android-applications-image-files,Researchers Hide Android Applications in Image Files,Researchers have found a way to trick Android users into executing potentially malicious applications by hiding them inside innocent-looking image files.  [Read More],mobile-security
382,https://www.securityweek.com/fbi-renews-call-wider-wiretap-powers,FBI Renews Call for Wider Wiretap Powers,"FBI chief James Comey renewed a call for broader authority to tap into emerging technologies, saying the Edward Snowden revelations have led to unwarranted mistrust of law enforcement.  [Read More]",mobile-security
383,https://www.securityweek.com/sophos-acquires-mobile-security-startup-mojave-networks,Sophos Acquires Mobile Security Startup Mojave Networks,"Sophos has acquired Mojave Networks, a cloud-based security solutions provider based in San Mateo, California.  [Read More]",mobile-security
384,https://www.securityweek.com/google-patches-second-same-origin-policy-bypass-flaw-android-browser,"Google Patches Second ""Same Origin Policy"" Bypass Flaw in Android Browser",A Same Origin Policy (SOP) bypass vulnerability has been identified in the Android browser installed by default on versions of the operating system prior to 4.4.  [Read More],mobile-security
385,https://www.securityweek.com/chinese-government-suspected-using-ios-android-rats-against-protesters,"Chinese Government Suspected of Using iOS, Android RATs Against Protesters",Security researchers have uncovered two pieces of mobile malware appearing to be used by the Chinese government to keep a close eye on pro-democracy protesters.  [Read More],mobile-security
386,https://www.securityweek.com/us-authorities-indict-maker-mobile-spy-app-stealthgenie,U.S. Authorities Indict Maker of Mobile Spy App 'StealthGenie',The head of a company that develops and sells spying software for mobile devices has been indicted in the Eastern District of Virginia in what's said to be the first-ever criminal case involving the advertisement and sale of mobile spyware.  [Read More],mobile-security
387,https://www.securityweek.com/fbi-head-criticizes-apple-google-over-data-encryption,"FBI Head Criticizes Apple, Google Over Data Encryption",FBI director James Comey hit out at Apple and Google over new data-security measures designed to reassure customers wary of government prying.  [Read More],mobile-security
388,https://www.securityweek.com/employee-resistance-barrier-effective-mobile-security-strategy-report,Employee Resistance a Barrier to Effective Mobile Security Strategy: Report,"In a recent survey, 52 percent of respondents said they had to scale back on the security protections used on mobile devices in order to boost employee productivity.  [Read More]",mobile-security
389,https://www.securityweek.com/google-boost-android-encryption-joining-apple,"Google to Boost Android Encryption, Joining Apple","Google said Thursday it would beef up encryption of its mobile operating system, so that it would not hold ""keys"" to devices even if it is served with a warrant.  [Read More]",mobile-security
390,https://www.securityweek.com/apples-new-encryption-lock-out-government,Apple's New Encryption to Lock Out Government,"Apple is rolling out new privacy protections for iPhones and iPads, with a new system that makes it impossible for the company to unlock a device even with a warrant.  [Read More]",mobile-security
391,https://www.securityweek.com/focus-endpoint-breaches-will-shift-mobile-devices-2017-gartner,Focus of Endpoint Breaches Will Shift to Mobile Devices by 2017: Gartner,"Gartner believes that through 2015, over 75% of mobile applications will fail basic security tests.  [Read More]",mobile-security
392,https://www.securityweek.com/apple-ramps-icloud-defense-against-hackers-report,Apple Ramps Up iCloud Defense Against Hackers: Report,"Apple is ramping up iCloud defenses in the aftermath of hackers swiping nude photos of celebrities from the online digital vault, the Wall Street Journal reported.  [Read More]",mobile-security
393,https://www.securityweek.com/cert-warns-android-apps-vulnerable-mitm-attacks,CERT Warns of Android Apps Vulnerable to MitM Attacks,"The CERT Coordination Center at Carnegie Mellon University (CERT/CC) has published a list of popular Android applications that fail to properly validate SSL certificates, exposing users to man-in-the-middle (MitM) attacks.  [Read More]",mobile-security
394,https://www.securityweek.com/prizes-totaling-425000-announced-mobile-pwn2own,"Prizes Totaling $425,000 Announced for Mobile Pwn2Own","The third edition of Mobile Pwn2Own will take place on November 12-13 alongside the PacSec Applied Security Conference in Tokyo with a prize pool of $425,000.  [Read More]",mobile-security
395,https://www.securityweek.com/vulnerability-found-google-wallet-alipay-payment-sdks,"Vulnerability Found in Google Wallet, Alipay Payment SDKs",Researchers at Trend Micro have uncovered a security hole that can be exploited to launch phishing attacks against users who make payments from their Android mobile devices.  [Read More],mobile-security
396,https://www.securityweek.com/researchers-target-shared-memory-hack-android-apps,Researchers Target Shared Memory to Hack Android Apps,Researchers have developed a new attack method that can be used to obtain sensitive information from applications running on Android and likely other operating systems.  [Read More],mobile-security
397,https://www.securityweek.com/nist-developing-guide-vetting-mobile-apps,NIST Developing Guide for Vetting Mobile Apps,NIST is requesting public comments on a guide designed to help organizations determine potential security and privacy risks posed by third-party mobile applications  [Read More],mobile-security
398,https://www.securityweek.com/source-code-android-rat-dendroid-leaked-online,Source Code of Android RAT Dendroid Leaked Online,"The complete source code for the Android remote access Trojan (RAT) called Dendroid has been leaked online and, after analyzing it, researchers determined that the malware is plagued by several vulnerabilities.  [Read More]",mobile-security
399,https://www.securityweek.com/symantec-consolidates-nine-norton-products-one,Symantec Consolidates Nine Norton Products Into One,"Symantec said it will replace its nine Norton products with one flagship solution: Norton Security, which will combine the functionality of existing products.  [Read More]",mobile-security
400,https://www.securityweek.com/android-trojan-krysanec-comes-disguised-legitimate-apps,Android Trojan Krysanec Comes Disguised as Legitimate Apps,"Krysanec, a remote access Trojan (RAT) for Android, is capable of infiltrating both free and paid Android apps, and it has been distributed via a file sharing website.  [Read More]",mobile-security
401,https://www.securityweek.com/lookout-raises-150-million-grow-enterprise-mobile-security-business,Lookout Raises $150 Million to Grow Enterprise Mobile Security Business,"San Francisco-based Lookout, announced on Wednesday that it has raised a massive $150 million round of funding.  [Read More]",mobile-security
402,https://www.securityweek.com/sms-worm-hits-chinese-users-hard-installs-android-backdoor,"SMS Worm Hits Chinese Users Hard, Installs Android Backdoor","Upwards of million Android devices were infected with an SMS worm on August 2, the day the country celebrated Valentine's Day.  [Read More]",mobile-security
403,https://www.securityweek.com/most-top-free-and-paid-mobile-apps-pose-threat-enterprises-report,Most Top Free and Paid Mobile Apps Pose Threat to Enterprises: Report,"According to a recent the study, 99% of the most popular free Android and iOS apps exhibit at least one type of behavior that poses a security or privacy threat to organizations.  [Read More]",mobile-security
404,https://www.securityweek.com/iphone-app-signal-enables-free-encrypted-phone-calls,"iPhone App ""Signal"" Enables Free Encrypted Phone Calls","Open Whisper Systems announced the availability of Signal, an iPhone application that lets users make encrypted voice calls worldwide for free.  [Read More]",mobile-security
405,https://www.securityweek.com/blackberry-buys-german-anti-eavesdropping-firm,BlackBerry Buys German Anti-Eavesdropping Firm,BlackBerry announced the acquisition of German voice and data encryption and anti-eavesdropping firm Secusmart  [Read More],mobile-security
406,https://www.securityweek.com/podcast-bluebox-labs-explains-android-fake-id-vulnerability,Podcast: Bluebox Labs Explains Android 'Fake ID' Vulnerability,"In this podcast, Chief Technology Officer at Bluebox Security Jeff Forristal, discusses a significant Android vulnerability that lets hackers create a malicious application by copying the ID of a legitimate application to gain the same special privileges of the legitimate app.  [Read More]",mobile-security
407,https://www.securityweek.com/android-fake-id-vulnerability-lets-malicious-apps-impersonate-trusted-apps,"Android ""Fake ID"" Vulnerability Lets Malicious Apps Impersonate Trusted Apps","A serious vulnerability exists in the Android operating system, which could allow malicious apps to impersonate well-known trusted apps such as Google Wallet. Essentially anything that relies on verified signature chains of an Android application is undermined.  [Read More]",mobile-security
408,https://www.securityweek.com/ios-backdoors-expose-personal-data-researcher,iOS Backdoors Expose Personal Data: Researcher,"Several undocumented forensic services running on all iOS devices can be leveraged as attack points and surveillance mechanisms, a security researcher revealed at the Hope X conference.  [Read More]",mobile-security
409,https://www.securityweek.com/attackers-bypass-2fa-systems-used-banks-operation-emmental,Attackers Bypass 2FA Systems Used by Banks in 'Operation Emmental',"SMS-based two-factor authentication (2FA) mechanisms used by banks to secure their customers' accounts have been bypassed by cybercriminals using a combination of malware, mobile apps, rogue DNS servers, and phishing sites, according to a report from Trend Micro.  [Read More]",mobile-security
410,https://www.securityweek.com/apple-denies-chinese-report-location-tracking-security-risk,Apple Denies Chinese Report of Location Tracking Security Risk,Apple is fighting Chinese claims that the iPhone threatens national security through its ability to track and time-stamp a user's location.  [Read More],mobile-security
411,https://www.securityweek.com/silent-circle-expands-encrypted-calling-service-79-countries,Silent Circle Expands Encrypted Calling Service to 79 Countries,"Silent Circle now allows customers to make encrypted voice calls in a total of 79 countries, the company announced on Thursday.  [Read More]",mobile-security
412,https://www.securityweek.com/first-units-ultra-private-blackphone-start-shipping,First Units of Ultra-Private Blackphone Start Shipping,"SGP Technologies SA, the Switzerland-based joint venture of Silent Circle and Geeksphone, announced on Monday that Blackphone handsets are now available.  [Read More]",mobile-security
413,https://www.securityweek.com/android-users-targeted-new-sms-worm,Android Users Targeted With New SMS Worm,"A new SMS worm dubbed ""Selfmite"" has been infecting Android devices in a pay-per-install scheme that abuses advertising services.  [Read More]",mobile-security
414,https://www.securityweek.com/podcast-zach-lanier-paypal-two-factor-authentication-bypass,Podcast: Zach Lanier on PayPal Two-Factor Authentication Bypass,"Zach Lanier, senior security researcher at Duo Security, talks about a gaping hole in the way two-factor authentication is implemented in the PayPal mobile app (iOS and Android).  [Read More]",mobile-security
