,Link,Title,Intro,Topic
115,https://www.securityweek.com/siemens-patches-flaws-simatic-xhq-products,"Siemens Patches Flaws in SIMATIC, XHQ Products",Siemens has patched a critical vulnerability in SIMATIC CP 44x-1 RNA modules and a medium severity flaw in XHQ automation software  [Read More],
116,https://www.securityweek.com/industry-reactions-crashoverride-malware-feedback-friday,Industry Reactions to 'CrashOverride' Malware: Feedback Friday,Industry professionals comment on the CrashOverride/Industroyer malware used in the December 2016 Ukraine power grid attack  [Read More],
117,https://www.securityweek.com/senators-say-cybersecurity-should-be-top-priority-autonomous-vehicles,Senators Say Cybersecurity Should be Top Priority for Autonomous Vehicles,"U.S. Sens. John Thune (R-S.D.), Gary Peters (D-Mich.), and Bill Nelson (D-Fla.) say Cybersecurity should be a top priority for manufacturers of self-driving vehicles and it must be an integral feature of self-driving vehicles from the very beginning of their development.  [Read More]",
118,https://www.securityweek.com/high-severity-flaws-patched-trihedral-scada-software,High Severity Flaws Patched in Trihedral SCADA Software,"Update released by Trihedral for its VTScada SCADA software suite patches several vulnerabilities, including ones rated high severity  [Read More]",
119,https://www.securityweek.com/osisoft-patches-flaws-pi-server-web-api-products,"OSIsoft Patches Flaws in PI Server, Web API Products","OSIsoft patches multiple vulnerabilities in its PI Web API and PI Server products, including improper authentication and CSRF issues  [Read More]",
120,https://www.securityweek.com/webinar-today-top-5-myths-ics-cybersecurity-debunked,Webinar Today: Top 5 Myths of ICS Cybersecurity - Debunked!,"What are the top five ICS cybersecurity myths, and are they hindering you from securing your industrial process control environment? Join this webinar to learn!  [Read More]",
121,https://www.securityweek.com/industroyer-ics-malware-linked-ukraine-power-grid-attack,'Industroyer' ICS Malware Linked to Ukraine Power Grid Attack,"CRASHOVERRIDE/Industroyer, the fourth known ICS malware, was used in the Ukraine energy attacks and it’s designed to specifically target electric grids  [Read More]",
122,https://www.securityweek.com/honeywell-open-industrial-cyber-security-center-singapore,Honeywell to Open Industrial Cyber Security Center Singapore,Honeywell announced that it will establish a new industrial cyber security center of excellence (COE) for Asia Pacific in Singapore.  [Read More],
123,https://www.securityweek.com/security-incidents-can-cost-industrial-firms-500k-year-kaspersky,Security Incidents Can Cost Industrial Firms $500K Per Year: Kaspersky,"Many industrial firms admitted experiencing at least one security incident in the past 12 months, and large companies said such incidents cost them $500,000 per year  [Read More]",
124,https://www.securityweek.com/several-vulnerabilities-found-rockwell-automation-plcs,Several Vulnerabilities Found in Rockwell Automation PLCs,"Several flaws, including ones rated critical, found in Rockwell Automation’s Allen-Bradley MicroLogix PLCs. Patches available only for some devices  [Read More]",
125,https://www.securityweek.com/average-patching-time-scada-flaws-150-days-report,Average Patching Time for SCADA Flaws Is 150 Days: Report,"It takes SCADA vendors 150 days to patch vulnerabilities, and the industry is roughly at the same level as the cybersecurity sector  [Read More]",
126,https://www.securityweek.com/medical-devices-infected-wannacry-ransomware,Medical Devices Infected With WannaCry Ransomware,Medical devices also infected with WannaCry ransomware. Several manufacturers release security advisories  [Read More],
127,https://www.securityweek.com/schneider-patches-flaws-vampset-somachine-products,"Schneider Patches Flaws in VAMPSET, SoMachine Products","Schneider Electric patches vulnerabilities, including ones rated high severity, in VAMPSET and SoMachine HVAC products  [Read More]",
128,https://www.securityweek.com/industry-reactions-wannacry-ransomware-attacks,Industry Reactions to WannaCry Ransomware Attacks,"Industry professionals react to WannaCry ransomware attacks, including ICS, insurance, legal, cybersecurity strategy and attribution aspects of the story  [Read More]",
129,https://www.securityweek.com/industrial-systems-risk-wannacry-ransomware-attacks,Industrial Systems at Risk of WannaCry Ransomware Attacks,Experts and vendors warn that industrial control systems (ICS) are also at risk of getting hit by WannaCry ransomware attacks  [Read More],
130,https://www.securityweek.com/industry-reactions-trumps-cybersecurity-executive-order,Industry Reactions to Trump's Cybersecurity Executive Order,Industry experts comment on the implications of U.S. President Donald Trump’s executive order on cybersecurity  [Read More],
131,https://www.securityweek.com/rockwell-updates-stratix-routers-patch-cisco-ios-flaws,Rockwell Updates Stratix Routers to Patch Cisco IOS Flaws,Rockwell Automation updates firmware on Stratix 5900 routers to patch over 60 vulnerabilities discovered since 2014 in Cisco’s IOS software  [Read More],
132,https://www.securityweek.com/siemens-patches-dos-flaws-industrial-products,Siemens Patches DoS Flaws in Industrial Products,"Siemens has started patching several DoS vulnerabilities in SIMATIC, SCALANCE and other industrial products  [Read More]",
133,https://www.securityweek.com/new-persirai-iot-botnet-emerges,New Persirai IoT Botnet Emerges,"Around 120,000 Internet Protocol (IP) Camera models based on various Original Equipment Manufacturer (OEM) products are vulnerable to a newly discovered Internet of Things (IoT) botnet called Persirai.  [Read More]",
134,https://www.securityweek.com/large-companies-lack-clear-vision-industrial-iot,Large Companies Lack Clear Vision on Industrial IoT,"According to a recent survey, only 1.5% of executives at large companies say they have a ""clear vision with implementation well underway"" for industrial internet of things (IIoT).  [Read More]",
135,https://www.securityweek.com/industrial-robots-vulnerable-remote-hacker-attacks,Industrial Robots Vulnerable to Remote Hacker Attacks,Researchers tested the security of industrial robots and discovered that many machines can be hacked remotely  [Read More],
136,https://www.securityweek.com/flaws-found-evoko-meeting-room-management-devices,Flaws Found in Evoko Meeting Room Management Devices,Researchers discovered several vulnerabilities in Evoko meeting room management devices  [Read More],
137,https://www.securityweek.com/cloudflare-launches-service-protect-iot-devices,Cloudflare Launches Service to Protect IoT Devices,Cloudflare's new Orbit service allows IoT device manufacturers to instantly deploy “virtual patches” and block vulnerabilities across devices on the network simultaneously.  [Read More],
138,https://www.securityweek.com/critical-flaw-ge-protection-relays-exposes-power-grid-researchers,Critical Flaw in GE Protection Relays Exposes Power Grid: Researchers,"A critical vulnerability in GE protection relays poses a serious threat to the power grid, researchers claim  [Read More]",
139,https://www.securityweek.com/new-scada-flaws-allow-ransomware-other-attacks,"New SCADA Flaws Allow Ransomware, Other Attacks",Firmware validation bypass vulnerabilities allow ransomware and other attacks against SCADA devices that are less likely to pose a risk  [Read More],
140,https://www.securityweek.com/flaws-hyundai-app-allowed-hackers-steal-cars,Flaws in Hyundai App Allowed Hackers to Steal Cars,"Vulnerabilities in Hyundai remote access app allowed hackers to locate, unlock and start a targeted vehicle  [Read More]",
141,https://www.securityweek.com/new-brickerbot-variants-emerge,New BrickerBot Variants Emerge,"New variants of a recently discovered BrickerBot Internet of Things (IoT) malware capable of permanently disabling devices were observed last week, Radware security researchers warn.  [Read More]",
142,https://www.securityweek.com/hardcoded-credentials-give-attackers-full-access-moxa-aps,Hardcoded Credentials Give Attackers Full Access to Moxa APs,Moxa addresses hardcoded credentials issue that can be exploited by attackers to gain complete control of the company’s APs  [Read More],
143,https://www.securityweek.com/white-hat-hacker-created-mysterious-iot-worm-symantec-says,"White Hat Hacker Created Mysterious IoT Worm, Symantec Says","The new Hajime IoT worm appears to be the work of a white hat hacker attempting to take control of IoT devices from Mirai botnet and other threats, Symantec says.  [Read More]",
144,https://www.securityweek.com/veteran-industrial-cybersecurity-firm-pas-raises-40-million,Veteran Industrial Cybersecurity Firm PAS Raises $40 Million,"Houston, TX-based PAS has taken a $40 Million investment that will be used to fuel its Industrial control system (ICS) cybersecurity business.  [Read More]",
145,https://www.securityweek.com/cisco-finds-many-flaws-moxa-industrial-aps,Cisco Finds Many Flaws in Moxa Industrial APs,Cisco Talos researchers identified over a dozen vulnerabilities in Moxa industrial wireless access points (APs) as part of a two-week analysis of the product  [Read More],
146,https://www.securityweek.com/flaw-popular-framework-exposes-many-ics-devices-attacks,Flaw in Popular Framework Exposes Many ICS Devices to Attacks,Hundreds of thousands of IIoT and ICS products could be exposed to attacks due to critical vulnerabilities affecting a widely used CODESYS framework  [Read More],
147,https://www.securityweek.com/plcs-several-vendors-vulnerable-replay-attacks,PLCs From Several Vendors Vulnerable to Replay Attacks,Modbus-related Implementation flaws allow attackers to execute arbitrary commands on controllers from several vendors  [Read More],
148,https://www.securityweek.com/researchers-disclose-unpatched-flaws-schneider-electric-plcs,Researchers Disclose Unpatched Flaws in Schneider Electric PLCs,Researchers disclose unpatched vulnerabilities in Schneider Electric PLCs. Vendor admits dropping the ball in communicating with the experts  [Read More],
149,https://www.securityweek.com/honeywell-smx-protects-industrial-sites-usb-threats,Honeywell SMX Protects Industrial Sites From USB Threats,Honeywell has launched a new product designed to protect industrial facilities from USB-borne threats  [Read More],
150,https://www.securityweek.com/schneider-electric-patches-flaws-modicon-wonderware-products,"Schneider Electric Patches Flaws in Modicon, Wonderware Products",Schneider Electric patches several vulnerabilities in Modicon PLCs and Wonderware InTouch HMI products  [Read More],
151,https://www.securityweek.com/siemens-ruggedcom-devices-affected-several-flaws,Siemens RUGGEDCOM Devices Affected by Several Flaws,Siemens shares recommendations for mitigating several vulnerabilities affecting some of its RUGGEDCOM appliances  [Read More],
152,https://www.securityweek.com/targeted-attacks-industrial-sector-increasingly-common-kaspersky,Targeted Attacks on Industrial Sector Increasingly Common: Kaspersky,"Targeted attacks aimed at companies in the industrial sector are increasingly common, Kaspersky warns  [Read More]",
153,https://www.securityweek.com/mocana-launches-industrial-iot-security-platform,Mocana Launches Industrial IoT Security Platform,"Mocana's IoT Security Platform is a comprehensive full-stack security solution designed to protect industrial IoT devices, industrial clouds and device-to-cloud communications.  [Read More]",
154,https://www.securityweek.com/cisco-finds-critical-flaw-industrial-routers,Cisco Finds Critical Flaw in Industrial Routers,Cisco patches critical remote code execution vulnerability found by the company in its industrial routers  [Read More],
155,https://www.securityweek.com/code-execution-vulnerability-found-labview,Code Execution Vulnerability Found in LabVIEW,Cisco finds serious code execution vulnerability in LabVIEW system design software from National Instruments  [Read More],
156,https://www.securityweek.com/high-severity-flaws-patched-rockwell-automation-tools,High Severity Flaws Patched in Rockwell Automation Tools,High severity vulnerabilities have been patched in Rockwell Automation’s Connected Components Workbench and FactoryTalk Activation tools  [Read More],
157,https://www.securityweek.com/vulnerabilities-found-popular-solar-park-monitoring-system,Vulnerabilities Found in Popular Solar Park Monitoring System,Researchers discovered multiple serious vulnerabilities in popular solar park monitoring devices from Solar-Log  [Read More],
158,https://www.securityweek.com/non-targeted-malware-hits-3000-industrial-sites-year-study,"Non-Targeted Malware Hits 3,000 Industrial Sites a Year: Study","New study from Dragos shows that non-targeted malware hits roughly 3,000 unique industrial sites a year and targeted ICS attacks are not so rare  [Read More]",
159,https://www.securityweek.com/schneider-electric-patches-flaws-clearscada-wonderware-products,"Schneider Electric Patches Flaws in ClearSCADA, Wonderware Products",Schneider Electric patches serious vulnerabilities in Wonderware Intelligence and ClearSCADA products  [Read More],
160,https://www.securityweek.com/bechtel-opens-industrial-cyber-security-lab,Bechtel Opens Industrial Cyber Security Lab,"Bechtel has opened a new cyber security lab aimed at protecting industrial equipment and software that control facilities such as power plants, chemical plants, and other large-scale critical infrastructure operations.  [Read More]",
161,https://www.securityweek.com/high-severity-flaws-patched-siemens-schneider-electric,"High Severity Flaws Patched by Siemens, Schneider Electric",ICS-CERT informed organizations that Siemens and Schneider Electric patched high severity vulnerabilities in their products  [Read More],
162,https://www.securityweek.com/flaws-patched-siemens-ruggedcom-nms-product,Flaws Patched in Siemens RUGGEDCOM NMS Product,Siemens patches XSS and CSRF vulnerabilities in RUGGEDCOM network management system (NMS)  [Read More],
163,https://www.securityweek.com/robots-vulnerable-cyberattacks-researchers,Robots Vulnerable to Cyberattacks: Researchers,"Robots affected by vulnerabilities that can be exploited for spying, sensitive data theft, and even to cause physical harm or damage  [Read More]",
164,https://www.securityweek.com/us-oil-and-gas-industry-lagging-security-report,U.S. Oil and Gas Industry Lagging in Security: Report,"The U.S. oil and gas industry is not prepared to address OT cybersecurity risks, according to a Siemens study  [Read More]",
165,https://www.securityweek.com/logic-bombs-pose-threat-ics-researchers,Logic Bombs Pose Threat to ICS: Researchers,"Researchers warn about the threat posed by logic bombs to industrial control systems (ICS), particularly programmable logic controllers (PLCs)  [Read More]",
166,https://www.securityweek.com/former-sysadmin-sentenced-prison-hacking-industrial-facility,Former Sysadmin Sentenced to Prison for Hacking Industrial Facility,Former sysadmin sentenced to 34 months in prison for hacking into systems of industrial facility and disrupting its operations  [Read More],
167,https://www.securityweek.com/study-shows-exposure-critical-sectors-ics-us,"Study Shows Exposure of Critical Sectors, ICS in U.S.",Study conducted by Trend Micro shows the exposure of critical sectors and industrial systems in the United States  [Read More],
168,https://www.securityweek.com/simulation-shows-threat-ransomware-attacks-ics,Simulation Shows Threat of Ransomware Attacks on ICS,Researchers showed the impact of ransomware on ICS by simulating an attack on a water treatment plant  [Read More],
169,https://www.securityweek.com/rockwell-automation-teams-claroty-industrial-network-security,Rockwell Automation Teams With Claroty on Industrial Network Security,"Rockwell Automation is teaming up with industrial cybersecurity startup Claroty to combine their security products and services into future, packaged security offerings.  [Read More]",
170,https://www.securityweek.com/enisa-report-provides-ics-scada-protection-recommendations,ENISA Report Provides ICS-SCADA Protection Recommendations,"ENISA has published a study on the ""Communication network dependencies for ICS-SCADA Systems"" to provide protection recommendations for ICS-SCADA systems against cyber threats.  [Read More]",
171,https://www.securityweek.com/several-flaws-patched-honeywell-controllers,Several Flaws Patched in Honeywell Controllers,Honeywell has patched several critical and high severity vulnerabilities in its XL Web controllers  [Read More],
172,https://www.securityweek.com/rapid7-adds-hardware-testing-capabilities-metasploit,Rapid7 Adds Hardware Testing Capabilities to Metasploit,"Rapid7 adds hardware bridge to Metasploit framework - penetration testers can use it to analyze IoT hardware and software, ICS and SDR systems  [Read More]",
173,https://www.securityweek.com/2017-singapore-ics-cyber-security-conference-call-papers-open,2017 Singapore ICS Cyber Security Conference Call for Papers is Open!,"The official Call for Papers (presentations) for SecurityWeek's 2017 Singapore Industrial Control Systems (ICS) Cyber Security Conference, being held April 25–27 at the Fairmont Singapore is now open.  [Read More]",
174,https://www.securityweek.com/schneider-data-center-monitoring-product-leaks-passwords,Schneider Data Center Monitoring Product Leaks Passwords,Schneider Electric has released an update for its StruxureWare Data Center Expert product to address a vulnerability that exposes passwords  [Read More],
175,https://www.securityweek.com/overhyped-media-reports-bad-ics-security-experts,Overhyped Media Reports Bad For ICS Security: Experts,"Overhyped media reports can have a negative impact on ICS security, experts warn  [Read More]",
176,https://www.securityweek.com/ukraine-power-company-confirms-hackers-caused-outage,Ukraine Power Company Confirms Hackers Caused Outage,Ukraine’s national power company Ukrenergo has confirmed that the December outage was caused by a cyberattack  [Read More],
177,https://www.securityweek.com/critical-infrastructure-security-risks-posed-it-network-breaches,Critical Infrastructure Security: Risks Posed by IT Network Breaches,Many critical infrastructure organizations have had their IT networks breached. Does that mean their control systems are also vulnerable to attacks?  [Read More],
178,https://www.securityweek.com/flaws-found-carlo-gavazzi-energy-monitoring-products,Flaws Found in Carlo Gavazzi Energy Monitoring Products,Carlo Gavazzi releases firmware updates for its VMU-C energy monitoring products to address critical vulnerabilities  [Read More],
179,https://www.securityweek.com/advantech-webaccess-flaws-allow-access-sensitive-data,Advantech WebAccess Flaws Allow Access to Sensitive Data,Advantech patches authentication bypass and SQL injection vulnerabilities in its WebAccess HMI/SCADA product  [Read More],
180,https://www.securityweek.com/shadow-brokers-retire-awaiting-offer-10000-bitcoins-cache-exploits,"Shadow Brokers ""Retire"" Awaiting Offer of 10,000 Bitcoins for Cache of Exploits",The mysterious hacking group calling themselves “The Shadow Brokers” has apparently decided to put an end to their failed attempts to sell exploits and hacking tools they claimed to have stolen from the NSA-linked Equation Group.  [Read More],
181,https://www.securityweek.com/zdi-paid-out-2-million-vulnerabilities-2016,ZDI Paid Out $2 Million for Vulnerabilities in 2016,Trend Micro's Zero Day Initiative (ZDI) paid out nearly $2 million in 2016 for vulnerabilities  [Read More],
182,https://www.securityweek.com/rockwell-automation-addresses-flaws-programmable-controllers,Rockwell Automation Addresses Flaws in Programmable Controllers,Rockwell Automation issues firmware updates and workarounds to address flaws affecting various programmable controllers  [Read More],
183,https://www.securityweek.com/smart-meters-pose-security-risks-consumers-utilities-researcher,"Smart Meters Pose Security Risks to Consumers, Utilities: Researcher",Smart electricity meters continue to pose a serious cybersecurity risk to consumers and utilities. But can hacking lead to explosions?  [Read More],
184,https://www.securityweek.com/vermont-utility-refutes-reports-russia-hacking-us-electric-grid,Vermont Utility Refutes Reports of Russia Hacking U.S. Electric Grid,"US officials claim electric grid was hacked by Russia, but the affected utility said malware was found on only one laptop that was not connected to the grid  [Read More]",
185,https://www.securityweek.com/fda-releases-guidance-medical-device-cybersecurity,FDA Releases Guidance for Medical Device Cybersecurity,The FDA has released guidance on the postmarket management of cybersecurity in medical devices  [Read More],
186,https://www.securityweek.com/destructive-killdisk-malware-turns-ransomware,Destructive KillDisk Malware Turns Into Ransomware,A new variant of the KillDisk malware encrypts files and holds them for ransom instead of deleting them  [Read More],
187,https://www.securityweek.com/ibm-reports-significant-increase-ics-attacks,IBM Reports Significant Increase in ICS Attacks,"According to IBM, attacks on industrial control systems (ICS) increased by 110% in 2016 compared to the previous year  [Read More]",
188,https://www.securityweek.com/vulnerabilities-found-siemens-desigo-px-simatic-products,"Vulnerabilities Found in Siemens Desigo PX, SIMATIC Products",Siemens has made available workarounds and patches to address vulnerabilities found in Desigo PX and SIMATIC products  [Read More],
189,https://www.securityweek.com/panasonic-flight-entertainment-systems-can-be-hacked-researcher,Panasonic In-Flight Entertainment Systems Can Be Hacked: Researcher,Researcher discloses potentially serious vulnerabilities found in Panasonic Avionics in-flight entertainment systems  [Read More],
190,https://www.securityweek.com/ukraine-power-outage-possibly-caused-cyberattack,Ukraine Power Outage Possibly Caused by Cyberattack,"The latest power outages in Ukraine may have been caused by a cyberattack, according to the national energy company Ukrenergo  [Read More]",
191,https://www.securityweek.com/spear-phishing-attacks-target-industrial-firms-kaspersky-lab-ics-cert,Spear Phishing Attacks Target Industrial Firms,Kaspersky Lab shared details of a targeted attack campaign against industrial organizations that began in late summer and is still ongoing.  [Read More],
192,https://www.securityweek.com/flaws-allow-remote-hacking-moxa-miineport-devices,Flaws Allow Remote Hacking of Moxa MiiNePort Devices,Flaws found by a researcher can be exploited to remotely hack Moxa’s MiiNePort embedded serial device servers  [Read More],
193,https://www.securityweek.com/experts-propose-cybersecurity-strategy-nuclear-facilities,Experts Propose Cybersecurity Strategy for Nuclear Facilities,"Institutionalizing cybersecurity, reducing complexity, active defenses and transformative research are key to reducing cyber risk at nuclear facilities  [Read More]",
194,https://www.securityweek.com/eight-vulnerabilities-found-moxa-nport-devices,Eight Vulnerabilities Found in Moxa NPort Devices,"ICS-CERT disclosed many critical and high severity vulnerabilities affecting products from Moxa, Siemens, Mitsubishi Electric and Advantech  [Read More]",
195,https://www.securityweek.com/flaws-found-emerson-deltav-liebert-products,"Flaws Found in Emerson DeltaV, Liebert Products",Several vulnerabilities have been discovered in Emerson’s DeltaV and Liebert products  [Read More],
196,https://www.securityweek.com/dronejacking-may-be-next-big-cyber-threat,'Dronejacking' May be the Next Big Cyber Threat,"A big rise in drone use is likely to lead to a new wave of ""dronejackings"" by cybercriminals, Intel's McAfee Labs warned Tuesday.  [Read More]",
197,https://www.securityweek.com/siemens-releases-firmware-updates-patch-simatic-flaws,Siemens Releases Firmware Updates to Patch SIMATIC Flaws,Siemens releases firmware updates to patch several vulnerabilities in SIMATIC communications processors and controllers  [Read More],
198,https://www.securityweek.com/moxa-vanderbilt-surveillance-products-affected-serious-flaws,"Moxa, Vanderbilt Surveillance Products Affected by Serious Flaws",Critical and high severity flaws have been found in surveillance products from Moxa and Vanderbilt (Siemens-branded)  [Read More],
199,https://www.securityweek.com/serious-flaws-found-lynxspring-scada-product,Serious Flaws Found in Lynxspring SCADA Product,"Critical flaws have been found in Lynxspring’s JENEsys BAS Bridge. The product is no longer supported, but it’s still used  [Read More]",
200,https://www.securityweek.com/aperio-emerges-stealth-ics-security-product,APERIO Emerges From Stealth With ICS Security Product,APERIO Systems has emerged from stealth mode with a product designed to protect industrial control systems (ICS)  [Read More],
201,https://www.securityweek.com/privilege-escalation-flaw-affects-several-siemens-products,Privilege Escalation Flaw Affects Several Siemens Products,Several of Siemens’ industrial products are affected by a local privilege escalation vulnerability. Updates and temporary fixes available  [Read More],
202,https://www.securityweek.com/flaws-found-moxa-industrial-ethernet-products,Flaws Found in Moxa Industrial Ethernet Products,"Researcher finds critical and medium severity vulnerabilities in railway wireless units, industrial wireless access controllers, cellular gateways and APs from Moxa  [Read More]",
203,https://www.securityweek.com/adc-attacks-can-cause-damage-industrial-environments,ADC Attacks Can Cause Damage in Industrial Environments,Hackers could cause physical damage by exploiting flaws in how analog-to-digital converters (ADCs) are used in industrial environments  [Read More],
204,https://www.securityweek.com/plcs-vulnerable-stealthy-pin-control-attacks,PLCs Vulnerable to Stealthy Pin Control Attacks,Pin control attacks on programmable logic controllers (PLCs) allow hackers to disrupt or control physical processes  [Read More],
205,https://www.securityweek.com/security-firm-discloses-unpatched-flaws-schneider-hmi-product,Security Firm Discloses Unpatched Flaws in Schneider HMI Product,Security firm discloses unpatched DoS vulnerabilities in Schneider Electric’s Magelis HMI product  [Read More],
206,https://www.securityweek.com/flaw-schneider-industrial-firewalls-allows-remote-code-execution,Flaw in Schneider Industrial Firewalls Allows Remote Code Execution,Schneider Electric ConneXium industrial firewalls are affected by a critical vulnerability that can be exploited for remote code execution  [Read More],
207,https://www.securityweek.com/industrial-cybersecurity-firm-nozomi-networks-raises-75-million,Industrial Cybersecurity Firm Nozomi Networks Raises $7.5 Million,"Industrial cybersecurity firm Nozomi Networks has raised $7.5 million in a Series A funding round, the company announced this week at SecurityWeek's 2016 ICS Cyber Security Conference, Atlanta.  [Read More]",
208,https://www.securityweek.com/data-leaked-pagers-useful-critical-infrastructure-attacks,Data Leaked by Pagers Useful for Critical Infrastructure Attacks,"The pagers used in industrial environments leak information that can be highly useful for targeted attacks, including against critical infrastructure  [Read More]",
209,https://www.securityweek.com/ics-networks-risk-due-flaw-schneider-plc-simulator,ICS Networks at Risk Due to Flaw in Schneider PLC Simulator,Hackers can remotely execute arbitrary code on engineering workstations running the Schneider Electric Unity Pro PLC simulator via malicious project files  [Read More],
210,https://www.securityweek.com/kaspersky-launches-industrial-control-systems-cert,Kaspersky Launches Industrial Control Systems CERT,Kaspersky Lab launches Industrial Control Systems Computer Emergency Response Team (ICS-CERT)  [Read More],
211,https://www.securityweek.com/admiral-michael-rogers-keynote-securityweeks-2016-ics-cyber-security-conference,Admiral Michael Rogers to Keynote SecurityWeek's 2016 ICS Cyber Security Conference,"Admiral Michael Rogers, Director of the U.S. National Security Agency (NSA) and Commander, U.S. Cyber Command to Keynote SecurityWeek's 2016 ICS Cyber Security Conference on Oct. 25  [Read More]",
212,https://www.securityweek.com/preview-2016-ics-cyber-security-conference-october,Preview: 2016 ICS Cyber Security Conference – Oct. 24-27,"Hundreds of industry professionals expected at the 2016 ICS Cyber Security Conference on October 24-27 in Atlanta, Georgia  [Read More]",
213,https://www.securityweek.com/retired-us-general-charged-lying-iran-cyber-attack-probe,Retired U.S. General Charged With Lying in Iran Cyber Attack Probe,"A retired top US general has been charged with making a false statement during a probe into a classified intelligence leak about the Stuxnet attack against Iran's nuclear program in 2010, prosecutors said Monday.  [Read More]",
214,https://www.securityweek.com/siemens-patches-flaws-simatic-license-manager-products,"Siemens Patches Flaws in SIMATIC, License Manager Products",Siemens patches a total of 5 vulnerabilities in its SIMATIC and Automation License Manager (ALM) products  [Read More],
215,https://www.securityweek.com/sierra-wireless-rugged-gateways-targeted-mirai-malware,Sierra Wireless Rugged Gateways Targeted by Mirai Malware,Sierra Wireless warns customers that some of its industrial and enterprise gateways are at risk of getting infected with Mirai IoT malware  [Read More],
216,https://www.securityweek.com/german-nuke-plant-hit-disruptive-cyber-attack-report,German Nuke Plant Hit by Disruptive Cyber Attack: Report,"A German nuclear power plant suffered a disruptive cyber attack within the last few years, International Atomic Energy Agency (IAEA) Director Yukiya Amano told Reuters during a visit to Germany on Monday.  [Read More]",
217,https://www.securityweek.com/ge-machine-monitoring-system-plagued-serious-flaw,GE Machine Monitoring System Plagued by Serious Flaw,Remote hackers can hijack GE Bently Nevada machine monitoring systems through a critical vulnerability  [Read More],
218,https://www.securityweek.com/weak-credentials-fuel-iot-botnets,Weak Credentials Fuel IoT Botnets,"IoT botnets are possible mainly because enslaved devices often have security flaws, many of which have been discussed numerous times before.  [Read More]",
219,https://www.securityweek.com/flaws-found-moxa-factory-automation-products,Flaws Found in Moxa Factory Automation Products,"Researchers find XSS, CSRF and password-related vulnerabilities in Moxa’s ioLogik controllers  [Read More]",
220,https://www.securityweek.com/over-400-vulnerabilities-reported-ics-cert-2015,Over 400 Vulnerabilities Reported to ICS-CERT in 2015,Over 400 vulnerabilities were disclosed to ICS-CERT in 2015. Energy and critical manufacturing were the most affected sectors  [Read More],
221,https://www.securityweek.com/building-automation-products-vulnerable-remote-attacks,Building Automation Products Vulnerable to Remote Attacks,Building automation products from American Auto-Matrix are plagued by high-severity flaws that allow remote hackers to compromise the system  [Read More],
222,https://www.securityweek.com/siemens-patches-flaw-scalance-products,Siemens Patches Flaw in SCALANCE Products,Siemens releases firmware update for its SCALANCE industrial routers and firewalls to patch a vulnerability that could expose session cookies  [Read More],
223,https://www.securityweek.com/binom3-energy-meters-vulnerable-remote-attacks,BINOM3 Energy Meters Vulnerable to Remote Attacks,BINOM3 energy meters are plagued by multiple XSS and weak credential management vulnerabilities  [Read More],
224,https://www.securityweek.com/rockwell-patches-code-execution-flaw-rslogix-product,Rockwell Patches Code Execution Flaw in RSLogix Product,Rockwell Automation patches code execution vulnerability in some of its RSLogix programming packages  [Read More],
225,https://www.securityweek.com/volkswagen-israeli-experts-launch-automotive-security-firm,"Volkswagen, Israeli Experts Launch Automotive Security Firm","Volkswagen teams up with Israeli experts to launch CYMOTIVE Technologies, an automotive cybersecurity firm  [Read More]",
226,https://www.securityweek.com/ics-cert-issues-alerts-after-expert-discloses-power-meter-flaws,ICS-CERT Issues Alerts After Expert Discloses Power Meter Flaws,ICS-CERT issues alerts after researcher discloses several vulnerabilities in power meters from Schneider Electric and FENIKS PRO  [Read More],
227,https://www.securityweek.com/claroty-emerges-stealth-promising-extreme-visibility-industrial-networks,Claroty Emerges from Stealth Promising 'Extreme Visibility' into Industrial Networks,Israeli cybersecurity startup Claroty has exited stealth mode to announce a security platform designed to provide “extreme visibility” into Operational Technology (OT) environments and protect critical infrastructure from cyber threats.  [Read More],
228,https://www.securityweek.com/siemens-fixes-several-flaws-siprotec-products,Siemens Fixes Several Flaws in SIPROTEC Products,Siemens has released firmware updates for its SIPROTEC 4 and Compact products to address authentication bypass and DoS vulnerabilities  [Read More],
229,https://www.securityweek.com/security-firm-discloses-medical-device-flaws-part-investment-strategy,Security Firm Discloses Medical Device Flaws as Part of Investment Strategy,St. Jude stock plunges after a security firm discloses vulnerabilities in the company’s medical devices as part of an investment strategy  [Read More],
230,https://www.securityweek.com/dragos-raises-12-million-counter-ics-cyber-threats,Dragos Raises $1.2 Million to Counter ICS Cyber Threats,"Dragos, a startup focused on protecting industrial control systems (ICS) from cyber threats, has raised $1.2 million from startup studio DataTribe.  [Read More]",
231,https://www.securityweek.com/critical-vulnerability-found-moxa-servers-gateways,"Critical Vulnerability Found in Moxa Servers, Gateways","A critical vulnerability that can be exploited to bypass authentication affects servers, routers and gateways from Moxa  [Read More]",
232,https://www.securityweek.com/attackers-exploit-flaw-software-used-us-ports,Attackers Exploit Flaw in Software Used by US Ports,SQL injection vulnerability affecting an application used by several ports in the U.S. has been exploited in the wild  [Read More],
233,https://www.securityweek.com/flaws-smart-sockets-expose-networks-remote-attacks,Flaws in Smart Sockets Expose Networks to Remote Attacks,Serious vulnerabilities found by Bitdefender in smart electrical sockets expose networks to remote attacks  [Read More],
